,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
63,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
83,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
995,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
1701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3204,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5062,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
5290,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
5291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5361,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
5988,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
5991,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
7492,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
7642,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7819,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9619,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9981,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
12883,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
13502,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
15659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16498,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
16523,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
16533,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
16653,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0
16654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16726,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
16778,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
17581,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
17802,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
17807,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0
17815,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0
17816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17859,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17873,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
18485,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
19378,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
19782,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20970,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
22966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23241,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
23330,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
24742,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
24801,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
24831,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24924,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
25953,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
26425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27348,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
27700,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
27730,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
29201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29480,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29756,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
31257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32136,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
32140,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
33641,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33809,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33813,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
36628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36952,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
38834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38898,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39660,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
42251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42649,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
44987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46259,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47325,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
48826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48932,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
50433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50677,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54578,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58426,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
59927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62243,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
62252,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
63753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63810,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65510,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
68106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
69058,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
71418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71551,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
73052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73399,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
73551,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
74900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75415,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
76916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77160,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79543,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
81614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81934,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
83961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
