,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
25,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0
30,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0
212,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
901,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0
1509,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
1526,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1713,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1819,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2094,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
2372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3204,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5062,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
5290,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
6495,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
6791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7192,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9981,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12883,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
15659,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16451,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16498,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
16523,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
16533,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
16653,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
18000,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
19313,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
19316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19756,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20970,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
22966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23241,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
24342,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
24742,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
24801,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
24924,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
25843,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
26425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27700,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
29201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29480,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29756,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
31257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32136,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
32140,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
33641,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33809,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33813,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
35667,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
36628,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
36952,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
37168,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
38834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38898,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39660,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
40760,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
42251,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
42261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42649,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
44987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46259,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47325,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
48826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48932,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
