,ADWIN,CUSUM,DDM,EDDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
1603,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1873,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3380,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4127,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5237,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5632,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
5637,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
6133,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6181,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6370,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7469,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
7970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11392,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11991,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11993,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16060,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17631,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18329,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19087,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22071,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
22572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
